True_Class,Assigned_Class,Correct,Predicted_Score,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
7,7,1,0.870807,0.000003,0.000000,0.000016,0.000435,0.000013,0.001954,0.000000,0.870807,0.001888,0.124883
0,0,1,0.795595,0.795595,0.000000,0.000642,0.186435,0.000458,0.011668,0.000000,0.000063,0.003509,0.001630
2,2,1,0.877749,0.000001,0.000473,0.877749,0.111525,0.000003,0.000079,0.000902,0.000000,0.009269,0.000000
4,4,1,0.845245,0.002049,0.000000,0.001933,0.000006,0.845245,0.001526,0.115208,0.000399,0.033498,0.000135
1,1,1,0.903435,0.000001,0.903435,0.013715,0.007820,0.000127,0.023745,0.012069,0.015331,0.011247,0.012509
1,1,1,0.886909,0.000000,0.886909,0.010256,0.034985,0.000078,0.001870,0.002191,0.000309,0.042900,0.020501
6,1,0,0.572590,0.000009,0.572590,0.099515,0.000454,0.003641,0.000269,0.301640,0.000006,0.021850,0.000026
6,8,0,0.456638,0.000000,0.000000,0.018485,0.000326,0.050221,0.025429,0.448626,0.000000,0.456638,0.000275
9,9,1,0.966420,0.000041,0.000000,0.000653,0.000043,0.005381,0.000605,0.000042,0.006724,0.020091,0.966420
2,2,1,0.892822,0.000050,0.044950,0.892822,0.000428,0.000170,0.000569,0.041631,0.000001,0.018101,0.001279
8,8,1,0.740924,0.000281,0.000062,0.000058,0.000013,0.006960,0.000144,0.000142,0.000455,0.740924,0.250960
7,7,1,0.989110,0.000006,0.000000,0.000000,0.003772,0.000433,0.000714,0.000000,0.989110,0.001973,0.003991
2,2,1,0.689648,0.000062,0.001150,0.689648,0.003529,0.000001,0.001373,0.010803,0.000000,0.293432,0.000001
0,0,1,0.877855,0.877855,0.000000,0.000352,0.001876,0.000088,0.080276,0.000022,0.000214,0.016387,0.022929
1,1,1,0.831538,0.000004,0.831538,0.021636,0.018277,0.000030,0.054198,0.008858,0.013038,0.031673,0.020747
5,5,1,0.895613,0.000103,0.000004,0.000008,0.031156,0.000099,0.895613,0.000000,0.000000,0.073015,0.000001
0,0,1,0.325947,0.325947,0.000000,0.000002,0.000000,0.306181,0.000003,0.033065,0.231084,0.000022,0.103695
9,4,0,0.782562,0.000582,0.000136,0.000840,0.037299,0.782562,0.108018,0.002312,0.029972,0.026194,0.012085
1,1,1,0.907732,0.000000,0.907732,0.020193,0.025399,0.001315,0.000778,0.008573,0.009861,0.006247,0.019902
7,8,0,0.462082,0.001141,0.000000,0.001492,0.000000,0.003210,0.000000,0.000001,0.075226,0.462082,0.456849
0,0,1,0.967011,0.967011,0.000000,0.000532,0.003454,0.000174,0.012048,0.000004,0.000021,0.013447,0.003308
6,6,1,0.962397,0.000068,0.004291,0.014955,0.001382,0.000530,0.002413,0.962397,0.000000,0.013927,0.000036
0,0,1,0.841477,0.841477,0.000000,0.019502,0.000307,0.000120,0.009642,0.100900,0.001796,0.004101,0.022156
8,4,0,0.880429,0.000000,0.000006,0.005306,0.034641,0.880429,0.005049,0.061619,0.000006,0.012907,0.000038
6,6,1,0.993636,0.000013,0.000001,0.000195,0.000029,0.004122,0.001769,0.993636,0.000000,0.000213,0.000022
8,3,0,0.321302,0.173200,0.021658,0.009537,0.321302,0.000691,0.250720,0.002041,0.000158,0.219271,0.001422
1,1,1,0.832248,0.000000,0.832248,0.004622,0.038610,0.000197,0.000584,0.001772,0.015319,0.029197,0.077451
8,5,0,0.511556,0.002021,0.000165,0.000431,0.007381,0.008014,0.511556,0.262783,0.000000,0.207643,0.000006
0,0,1,0.993827,0.993827,0.000000,0.000020,0.000087,0.000000,0.000316,0.000085,0.000000,0.005573,0.000091
3,9,0,0.962393,0.000000,0.000003,0.004976,0.000401,0.000001,0.000020,0.000009,0.008819,0.023378,0.962393
3,3,1,0.945177,0.000722,0.001433,0.007339,0.945177,0.000040,0.003238,0.000000,0.000001,0.041996,0.000055
7,2,0,0.437720,0.000091,0.000763,0.437720,0.012251,0.000008,0.000001,0.000000,0.020260,0.153469,0.375436
2,2,1,0.989427,0.002963,0.000002,0.989427,0.004096,0.000386,0.001147,0.001759,0.000000,0.000220,0.000000
3,9,0,0.438198,0.000024,0.099075,0.000301,0.214687,0.000018,0.170422,0.000003,0.015584,0.061689,0.438198
6,6,1,0.959193,0.001171,0.003728,0.003624,0.000078,0.000210,0.015946,0.959193,0.000003,0.015936,0.000110
2,2,1,0.994596,0.000049,0.000000,0.994596,0.000432,0.000000,0.000026,0.002377,0.000000,0.002520,0.000000
1,1,1,0.916726,0.000046,0.916726,0.024661,0.017688,0.009694,0.000124,0.000015,0.003839,0.025810,0.001397
6,6,1,0.786402,0.002914,0.000031,0.083737,0.002559,0.023342,0.030428,0.786402,0.000001,0.066797,0.003789
1,1,1,0.842823,0.000000,0.842823,0.008402,0.068190,0.000219,0.000578,0.000346,0.010145,0.007847,0.061451
1,1,1,0.801493,0.000010,0.801493,0.014809,0.013713,0.000029,0.004749,0.004615,0.002021,0.121442,0.037121
3,3,1,0.741545,0.000412,0.003567,0.012924,0.741545,0.000148,0.163872,0.000062,0.000009,0.016843,0.060618
7,7,1,0.842730,0.000059,0.003043,0.002336,0.006687,0.014863,0.027598,0.000659,0.842730,0.002312,0.099713
9,7,0,0.395742,0.000001,0.160216,0.000008,0.102090,0.001779,0.003800,0.000004,0.395742,0.064331,0.272031
0,0,1,0.935870,0.935870,0.000000,0.014832,0.001197,0.000006,0.001064,0.000021,0.000012,0.046995,0.000003
8,8,1,0.755547,0.000423,0.001113,0.003318,0.211957,0.000069,0.025834,0.001672,0.000050,0.755547,0.000017
0,0,1,0.974610,0.974610,0.000000,0.005038,0.000688,0.000130,0.000431,0.000120,0.005017,0.013945,0.000019
5,5,1,0.881881,0.000032,0.000000,0.000001,0.001020,0.011523,0.881881,0.000000,0.000048,0.067059,0.038435
4,4,1,0.895774,0.005715,0.000006,0.001074,0.000866,0.895774,0.047040,0.000286,0.031707,0.001321,0.016210
0,0,1,0.870329,0.870329,0.000000,0.000910,0.000000,0.000000,0.000021,0.063177,0.000002,0.065562,0.000000
2,2,1,0.906971,0.019457,0.000046,0.906971,0.000014,0.018878,0.016816,0.033300,0.001417,0.002924,0.000176
8,8,1,0.834360,0.000020,0.000069,0.059320,0.015332,0.077939,0.010485,0.002013,0.000126,0.834360,0.000337
7,2,0,0.577326,0.000001,0.159932,0.577326,0.162793,0.002554,0.000492,0.094399,0.001973,0.000443,0.000088
2,2,1,0.953201,0.000001,0.000055,0.953201,0.000102,0.000001,0.000256,0.001688,0.000234,0.001337,0.043125
9,3,0,0.560850,0.000022,0.000001,0.000299,0.560850,0.004240,0.008884,0.000001,0.000398,0.296161,0.129143
8,8,1,0.737305,0.000050,0.000726,0.090739,0.136976,0.006848,0.023837,0.000109,0.002460,0.737305,0.000948
4,4,1,0.837129,0.005828,0.000007,0.000237,0.000093,0.837129,0.000706,0.012789,0.000094,0.007152,0.135963
0,0,1,0.961610,0.961610,0.000000,0.003519,0.003252,0.000002,0.028106,0.000114,0.000045,0.003296,0.000056
9,4,0,0.583590,0.000035,0.013036,0.038924,0.000033,0.583590,0.001376,0.098239,0.007431,0.140162,0.117174
5,6,0,0.558257,0.000016,0.000001,0.051009,0.007502,0.000000,0.375249,0.558257,0.000000,0.007966,0.000000
8,5,0,0.840147,0.064495,0.000073,0.010923,0.047246,0.000490,0.840147,0.000046,0.000000,0.036381,0.000199
5,5,1,0.888912,0.000865,0.000004,0.013466,0.010376,0.001424,0.888912,0.042975,0.000000,0.041859,0.000120
1,1,1,0.854993,0.000009,0.854993,0.007063,0.088270,0.000168,0.014813,0.012106,0.007374,0.001455,0.013749
2,2,1,0.881251,0.000006,0.006125,0.881251,0.070447,0.000000,0.010593,0.017767,0.000000,0.013812,0.000000
1,1,1,0.919630,0.000000,0.919630,0.010570,0.020939,0.000477,0.001307,0.002689,0.006921,0.005005,0.032462
3,3,1,0.907051,0.001039,0.004957,0.003562,0.907051,0.000001,0.073675,0.000012,0.000249,0.004801,0.004653
1,1,1,0.758500,0.000000,0.758500,0.016944,0.009411,0.000205,0.000548,0.001712,0.000050,0.205419,0.007212
7,7,1,0.875520,0.000005,0.000098,0.000003,0.000065,0.001239,0.000638,0.000000,0.875520,0.115358,0.007073
4,9,0,0.646729,0.001265,0.008446,0.002888,0.000941,0.178757,0.009539,0.003289,0.142173,0.005973,0.646729
5,5,1,0.386726,0.000109,0.000005,0.013053,0.005369,0.308709,0.386726,0.060791,0.000000,0.224026,0.001211
7,7,1,0.916193,0.000000,0.000086,0.001904,0.018760,0.000039,0.001867,0.000001,0.916193,0.000745,0.060405
2,2,1,0.889024,0.000210,0.000000,0.889024,0.100615,0.000000,0.000007,0.010062,0.000000,0.000082,0.000000
0,0,1,0.897755,0.897755,0.000004,0.020220,0.029424,0.000032,0.017115,0.000000,0.018171,0.003172,0.014107
9,0,0,0.705571,0.705571,0.000001,0.001695,0.071724,0.000000,0.176794,0.000002,0.004751,0.039436,0.000025
8,8,1,0.367496,0.000132,0.000054,0.028172,0.034874,0.000117,0.315077,0.253837,0.000021,0.367496,0.000222
8,8,1,0.946016,0.002817,0.000144,0.008844,0.029360,0.000024,0.000001,0.000000,0.009517,0.946016,0.003277
6,6,1,0.796835,0.000153,0.039756,0.011215,0.007348,0.000239,0.009541,0.796835,0.000002,0.124180,0.010730
2,2,1,0.939567,0.025458,0.000027,0.939567,0.000012,0.000010,0.007419,0.027328,0.000000,0.000017,0.000161
5,5,1,0.701035,0.014115,0.000003,0.000086,0.186642,0.068374,0.701035,0.007017,0.000148,0.022545,0.000036
4,6,0,0.549818,0.000028,0.000000,0.000788,0.000000,0.449146,0.000000,0.549818,0.000095,0.000125,0.000000
1,1,1,0.917371,0.000001,0.917371,0.006263,0.032121,0.000044,0.012809,0.001656,0.011070,0.004602,0.014063
9,9,1,0.913220,0.000000,0.010352,0.000009,0.013854,0.020526,0.009695,0.000193,0.029601,0.002550,0.913220
2,5,0,0.390602,0.085960,0.000000,0.106210,0.265878,0.000465,0.390602,0.000007,0.105097,0.039435,0.006348
1,1,1,0.916839,0.000061,0.916839,0.029643,0.013269,0.003514,0.018041,0.006567,0.000908,0.010415,0.000744
5,5,1,0.704104,0.000145,0.000047,0.000162,0.012260,0.000046,0.704104,0.000000,0.000002,0.282868,0.000366
8,8,1,0.723516,0.000001,0.000001,0.101285,0.001519,0.021007,0.143640,0.000090,0.000002,0.723516,0.008939
7,1,0,0.643198,0.000026,0.643198,0.077713,0.029062,0.002499,0.029943,0.001838,0.170323,0.000484,0.044914
0,0,1,0.979934,0.979934,0.000000,0.004077,0.000290,0.000012,0.004904,0.001922,0.000377,0.007470,0.001014
2,2,1,0.859845,0.000020,0.005033,0.859845,0.001020,0.000041,0.000008,0.132765,0.000025,0.001046,0.000196
4,4,1,0.971324,0.000000,0.000000,0.027784,0.000522,0.971324,0.000000,0.000107,0.000001,0.000007,0.000256
4,4,1,0.597952,0.000005,0.000228,0.002105,0.004105,0.597952,0.053470,0.008843,0.004791,0.049627,0.278875
3,3,1,0.881339,0.000045,0.000030,0.017058,0.881339,0.002991,0.088797,0.000009,0.000030,0.008505,0.001196
6,6,1,0.988912,0.000254,0.000000,0.010265,0.000211,0.000119,0.000000,0.988912,0.000027,0.000173,0.000039
8,8,1,0.859386,0.000001,0.000001,0.016170,0.030026,0.031387,0.001365,0.000334,0.000495,0.859386,0.060836
8,8,1,0.962613,0.000000,0.000000,0.000481,0.000905,0.000017,0.000225,0.000000,0.007558,0.962613,0.028200
2,2,1,0.749343,0.001330,0.000213,0.749343,0.000057,0.133732,0.000939,0.114086,0.000003,0.000292,0.000004
4,4,1,0.684949,0.000006,0.000004,0.000079,0.000823,0.684949,0.002744,0.000175,0.119622,0.007567,0.184031
0,0,1,0.839233,0.839233,0.000000,0.146591,0.001993,0.000000,0.010933,0.000692,0.000000,0.000558,0.000000
5,5,1,0.956234,0.007778,0.000000,0.000034,0.000542,0.022057,0.956234,0.000036,0.012424,0.000646,0.000251
0,0,1,0.865784,0.865784,0.000000,0.000152,0.000340,0.000045,0.000262,0.082696,0.000585,0.014853,0.035283
4,4,1,0.604514,0.007088,0.000403,0.067403,0.000081,0.604514,0.035711,0.081628,0.124183,0.021243,0.057746
4,4,1,0.785378,0.000110,0.000468,0.002790,0.009604,0.785378,0.075622,0.013745,0.002587,0.035528,0.074166
7,7,1,0.809537,0.000000,0.000000,0.013423,0.003319,0.170594,0.000036,0.000022,0.809537,0.003061,0.000010
9,9,1,0.886249,0.000096,0.000000,0.000500,0.001399,0.015347,0.059735,0.000034,0.034698,0.001941,0.886249
3,3,1,0.988737,0.000034,0.000014,0.000620,0.988737,0.000204,0.004919,0.000001,0.000034,0.005111,0.000325
4,4,1,0.856327,0.000395,0.000000,0.000014,0.000000,0.856327,0.006216,0.000251,0.017490,0.074131,0.045176
1,1,1,0.908776,0.000001,0.908776,0.030269,0.020638,0.001662,0.004311,0.004085,0.008484,0.006623,0.015152
5,5,1,0.790734,0.179965,0.000000,0.000010,0.028890,0.000102,0.790734,0.000000,0.000000,0.000205,0.000095
9,9,1,0.434506,0.001120,0.000001,0.013844,0.000227,0.153956,0.000055,0.000173,0.001134,0.394983,0.434506
7,2,0,0.712963,0.002558,0.000338,0.712963,0.013681,0.166488,0.000984,0.000195,0.084402,0.014142,0.004249
3,3,1,0.957874,0.001593,0.000673,0.000172,0.957874,0.002562,0.030703,0.000000,0.000579,0.005707,0.000138
5,5,1,0.898015,0.004876,0.000174,0.000004,0.082960,0.011137,0.898015,0.000000,0.000001,0.002654,0.000179
8,8,1,0.813116,0.000000,0.077238,0.024238,0.005464,0.052923,0.016466,0.010233,0.000168,0.813116,0.000154
8,8,1,0.824375,0.000162,0.000208,0.003895,0.108200,0.001828,0.052745,0.000007,0.000037,0.824375,0.008543
0,0,1,0.921532,0.921532,0.000000,0.046306,0.000213,0.019347,0.001397,0.001069,0.000003,0.008525,0.001610
5,5,1,0.337188,0.006887,0.002211,0.002171,0.056530,0.317764,0.337188,0.001166,0.038396,0.028679,0.209008
3,3,1,0.839724,0.000431,0.001056,0.000966,0.839724,0.000005,0.091497,0.000853,0.000994,0.058610,0.005864
3,3,1,0.856499,0.000060,0.000000,0.000001,0.856499,0.004901,0.135409,0.002261,0.000078,0.000791,0.000000
6,6,1,0.761186,0.005532,0.000000,0.147327,0.000006,0.020351,0.053399,0.761186,0.000003,0.008328,0.003868
6,6,1,0.988854,0.000003,0.000001,0.009465,0.000002,0.000132,0.000290,0.988854,0.000000,0.001248,0.000005
0,0,1,0.968996,0.968996,0.000000,0.004587,0.000192,0.000018,0.005430,0.000902,0.000163,0.018346,0.001366
1,1,1,0.930612,0.000008,0.930612,0.024566,0.013299,0.001133,0.005138,0.002592,0.002604,0.016569,0.003478
6,6,1,0.738960,0.000031,0.000108,0.164357,0.004881,0.003328,0.032404,0.738960,0.000008,0.055896,0.000026
0,0,1,0.945342,0.945342,0.000000,0.003899,0.001123,0.000006,0.006866,0.000001,0.000043,0.042509,0.000212
3,3,1,0.912782,0.000380,0.000540,0.005993,0.912782,0.038148,0.027556,0.000133,0.012053,0.002051,0.000363
5,7,0,0.626130,0.005455,0.000000,0.000025,0.011918,0.000010,0.352550,0.000000,0.626130,0.001592,0.002321
4,4,1,0.760085,0.000997,0.000051,0.000664,0.000001,0.760085,0.000019,0.023366,0.106878,0.007151,0.100789
4,4,1,0.900981,0.000009,0.000034,0.007753,0.006851,0.900981,0.009711,0.012947,0.001972,0.013079,0.046663
1,1,1,0.835589,0.000000,0.835589,0.001434,0.096903,0.000171,0.002237,0.009552,0.006281,0.007204,0.040629
2,2,1,0.947420,0.003352,0.000000,0.947420,0.038848,0.006446,0.000028,0.000017,0.000000,0.003802,0.000086
9,9,1,0.961509,0.000002,0.000002,0.002140,0.006878,0.017507,0.002601,0.000029,0.001519,0.007814,0.961509
1,1,1,0.862720,0.000179,0.862720,0.031150,0.009839,0.000023,0.006342,0.011860,0.000014,0.076781,0.001093
4,4,1,0.948383,0.000017,0.000033,0.003066,0.002335,0.948383,0.011463,0.000911,0.001001,0.011538,0.021253
6,6,1,0.945392,0.008294,0.000000,0.025197,0.000015,0.001323,0.019721,0.945392,0.000041,0.000009,0.000008
9,9,1,0.721164,0.000183,0.000000,0.037374,0.000305,0.021967,0.000001,0.000092,0.215211,0.003702,0.721164
9,9,1,0.821376,0.000131,0.000000,0.006679,0.000308,0.136568,0.000065,0.000036,0.017749,0.017089,0.821376
3,7,0,0.533671,0.000023,0.000007,0.000058,0.433695,0.000001,0.023205,0.000000,0.533671,0.000095,0.009245
9,9,1,0.647999,0.000026,0.000023,0.000633,0.034002,0.113807,0.014374,0.000454,0.179292,0.009389,0.647999
8,8,1,0.935632,0.001828,0.000001,0.015785,0.000012,0.005979,0.001293,0.028450,0.000004,0.935632,0.011016
4,4,1,0.832352,0.001144,0.000301,0.000002,0.001232,0.832352,0.039068,0.002087,0.001153,0.085766,0.036895
4,4,1,0.868762,0.001296,0.000000,0.128265,0.000014,0.868762,0.000063,0.000048,0.000009,0.000734,0.000809
3,5,0,0.501603,0.000773,0.000058,0.009897,0.422209,0.001425,0.501603,0.002399,0.000013,0.057647,0.003975
1,1,1,0.870269,0.000009,0.870269,0.032357,0.020285,0.000016,0.003889,0.003320,0.003061,0.039622,0.027171
3,3,1,0.691801,0.000004,0.000000,0.000962,0.691801,0.000218,0.165644,0.000000,0.000758,0.084979,0.055633
1,1,1,0.834562,0.000024,0.834562,0.015965,0.052248,0.000114,0.000309,0.000011,0.018370,0.068147,0.010249
8,3,0,0.738850,0.022450,0.000000,0.000462,0.738850,0.000033,0.000079,0.224392,0.005636,0.005345,0.002752
8,8,1,0.473839,0.007631,0.373832,0.042955,0.089785,0.000205,0.005827,0.002353,0.000466,0.473839,0.003107
7,7,1,0.952400,0.000008,0.000034,0.000498,0.020328,0.000337,0.001103,0.000006,0.952400,0.000251,0.025035
9,9,1,0.946595,0.000027,0.000001,0.000515,0.001023,0.015990,0.005690,0.001327,0.026843,0.001989,0.946595
4,4,1,0.960290,0.000586,0.000001,0.000396,0.000703,0.960290,0.003339,0.002282,0.001577,0.010257,0.020570
8,8,1,0.921784,0.005476,0.000421,0.039433,0.005694,0.000228,0.001359,0.000011,0.000148,0.921784,0.025445
8,6,0,0.804467,0.000478,0.004340,0.000184,0.000000,0.009543,0.019556,0.804467,0.000000,0.161431,0.000001
7,2,0,0.468065,0.000873,0.233859,0.468065,0.031511,0.014561,0.001305,0.000208,0.109920,0.129003,0.010697
9,9,1,0.793717,0.000049,0.000798,0.000605,0.003748,0.080863,0.000325,0.004721,0.113010,0.002165,0.793717
7,7,1,0.674065,0.008282,0.000000,0.001718,0.001057,0.081907,0.025543,0.000589,0.674065,0.042001,0.164837
1,1,1,0.847749,0.000001,0.847749,0.017341,0.008139,0.000024,0.015558,0.034374,0.005806,0.047191,0.023817
4,4,1,0.795478,0.000000,0.000002,0.000001,0.026359,0.795478,0.010273,0.000005,0.000886,0.157383,0.009614
5,5,1,0.506426,0.000070,0.000000,0.001055,0.197638,0.001257,0.506426,0.000000,0.000004,0.291999,0.001551
6,6,1,0.989904,0.000002,0.000000,0.003779,0.000001,0.000000,0.000000,0.989904,0.000000,0.006314,0.000000
0,0,1,0.990131,0.990131,0.000000,0.002791,0.000272,0.000001,0.000241,0.000092,0.000017,0.006322,0.000133
5,5,1,0.800001,0.000120,0.000001,0.000004,0.042854,0.003286,0.800001,0.008002,0.000016,0.022741,0.122975
2,2,1,0.906153,0.000000,0.079456,0.906153,0.005993,0.000000,0.000186,0.006900,0.000001,0.001307,0.000003
2,2,1,0.737018,0.000000,0.053006,0.737018,0.207319,0.000005,0.000144,0.001254,0.000010,0.001244,0.000000
2,6,0,0.766191,0.000079,0.000000,0.230659,0.000032,0.000000,0.002605,0.766191,0.000000,0.000434,0.000000
1,1,1,0.874151,0.000000,0.874151,0.002109,0.047681,0.000155,0.005858,0.005872,0.015694,0.005208,0.043273
5,5,1,0.647701,0.000772,0.000000,0.000050,0.331271,0.005587,0.647701,0.005833,0.000122,0.006955,0.001708
5,5,1,0.539986,0.000354,0.000000,0.024641,0.000379,0.002088,0.539986,0.000191,0.000000,0.432356,0.000004
2,2,1,0.988670,0.000019,0.000000,0.988670,0.010695,0.000000,0.000001,0.000030,0.000000,0.000585,0.000000
4,4,1,0.984544,0.003000,0.000007,0.000524,0.006145,0.984544,0.001614,0.001653,0.000648,0.000406,0.001459
9,9,1,0.843270,0.000003,0.000253,0.000876,0.007297,0.060412,0.022917,0.000289,0.026690,0.037992,0.843270
6,6,1,0.880994,0.000694,0.044298,0.000203,0.000052,0.002596,0.015927,0.880994,0.000054,0.055082,0.000100
2,2,1,0.582643,0.000001,0.001142,0.582643,0.000119,0.004042,0.000995,0.251626,0.000302,0.158275,0.000854
7,7,1,0.971964,0.000036,0.000068,0.000400,0.009392,0.000746,0.009691,0.000001,0.971964,0.001388,0.006314
7,9,0,0.558139,0.000532,0.000000,0.000000,0.000061,0.001199,0.009059,0.000002,0.430999,0.000008,0.558139
2,2,1,0.607449,0.089809,0.000000,0.607449,0.000003,0.000000,0.000000,0.302739,0.000000,0.000000,0.000000
2,2,1,0.925816,0.000557,0.014366,0.925816,0.021643,0.000086,0.000578,0.007089,0.000000,0.029864,0.000001
1,1,1,0.910431,0.000002,0.910431,0.006940,0.030652,0.000055,0.003053,0.002993,0.003321,0.005242,0.037311
1,1,1,0.854022,0.000010,0.854022,0.014143,0.019660,0.000049,0.000985,0.011455,0.000106,0.096978,0.002592
2,2,1,0.542677,0.455538,0.000000,0.542677,0.001779,0.000000,0.000000,0.000003,0.000000,0.000002,0.000000
8,8,1,0.918174,0.000002,0.005430,0.004364,0.047176,0.001228,0.020291,0.000015,0.000301,0.918174,0.003018
3,3,1,0.970029,0.000000,0.026584,0.000165,0.970029,0.002165,0.000471,0.000045,0.000126,0.000415,0.000000
7,7,1,0.742698,0.000961,0.019897,0.001335,0.002094,0.164160,0.048519,0.000403,0.742698,0.000503,0.019430
2,2,1,0.760755,0.002350,0.002724,0.760755,0.001137,0.000774,0.001917,0.004189,0.065610,0.148285,0.012258
4,4,1,0.637801,0.069712,0.000067,0.116541,0.000704,0.637801,0.017991,0.018752,0.045801,0.004251,0.088380
1,1,1,0.901768,0.000000,0.901768,0.018322,0.028242,0.000400,0.002796,0.002105,0.002628,0.025856,0.017882
7,7,1,0.900826,0.000012,0.000000,0.002234,0.012907,0.000098,0.001896,0.000008,0.900826,0.000136,0.081883
1,1,1,0.874374,0.000002,0.874374,0.005015,0.047905,0.000507,0.008937,0.012802,0.012274,0.001901,0.036282
7,7,1,0.977511,0.000000,0.000532,0.002782,0.009877,0.000533,0.001292,0.000009,0.977511,0.000793,0.006671
6,6,1,0.995799,0.000000,0.000000,0.001622,0.000001,0.002343,0.000000,0.995799,0.000004,0.000230,0.000001
7,7,1,0.800052,0.000001,0.000035,0.027455,0.000675,0.143475,0.018331,0.001866,0.800052,0.006504,0.001607
8,2,0,0.779317,0.000039,0.000008,0.779317,0.000519,0.000413,0.018673,0.094197,0.000578,0.106254,0.000003
2,2,1,0.896747,0.000000,0.099221,0.896747,0.000790,0.000004,0.000149,0.002438,0.000596,0.000056,0.000000
7,7,1,0.901083,0.000654,0.002034,0.016441,0.006934,0.063011,0.004132,0.000005,0.901083,0.005686,0.000020
3,3,1,0.989461,0.000583,0.000001,0.000601,0.989461,0.000057,0.000430,0.000015,0.000002,0.008085,0.000765
1,1,1,0.746979,0.000033,0.746979,0.023991,0.018842,0.000039,0.156351,0.005563,0.013268,0.012469,0.022465
7,7,1,0.912667,0.000028,0.000000,0.001106,0.086131,0.000056,0.000002,0.000000,0.912667,0.000006,0.000005
5,5,1,0.720054,0.011161,0.000001,0.000829,0.000155,0.000021,0.720054,0.001152,0.000003,0.258266,0.008358
8,8,1,0.929914,0.000089,0.000000,0.044822,0.020096,0.000447,0.004171,0.000004,0.000143,0.929914,0.000313
2,2,1,0.852701,0.000177,0.000083,0.852701,0.001738,0.000001,0.000985,0.004952,0.012628,0.126690,0.000045
6,6,1,0.987145,0.000003,0.000088,0.006221,0.000020,0.005605,0.000856,0.987145,0.000005,0.000016,0.000042
2,2,1,0.733469,0.007112,0.000000,0.733469,0.196770,0.001952,0.008430,0.052076,0.000000,0.000191,0.000001
2,2,1,0.389218,0.000796,0.115446,0.389218,0.000183,0.000000,0.151960,0.000005,0.000000,0.342391,0.000001
5,5,1,0.620912,0.000306,0.000000,0.000057,0.000776,0.000004,0.620912,0.000002,0.000007,0.377892,0.000045
6,6,1,0.943325,0.000008,0.000000,0.001903,0.000000,0.000000,0.054510,0.943325,0.000000,0.000255,0.000000
5,6,0,0.446429,0.004643,0.001678,0.008482,0.002364,0.044826,0.330484,0.446429,0.000000,0.161092,0.000002
0,0,1,0.962875,0.962875,0.000000,0.000001,0.000394,0.000001,0.034053,0.000000,0.000065,0.002264,0.000347
9,9,1,0.823295,0.000158,0.000281,0.011549,0.000010,0.118981,0.000303,0.000570,0.042198,0.002655,0.823295
2,2,1,0.651566,0.000043,0.000000,0.651566,0.071366,0.000000,0.000001,0.000004,0.000000,0.277021,0.000000
4,4,1,0.990392,0.000774,0.000000,0.000617,0.000069,0.990392,0.000009,0.005993,0.000604,0.000479,0.001063
3,3,1,0.932119,0.000237,0.000018,0.015876,0.932119,0.000000,0.018220,0.031960,0.000000,0.001570,0.000000
3,3,1,0.648439,0.000001,0.000697,0.009830,0.648439,0.000183,0.054632,0.000000,0.156056,0.003542,0.126621
9,9,1,0.888481,0.000000,0.000020,0.007079,0.012630,0.004957,0.006019,0.000004,0.015398,0.065411,0.888481
7,7,1,0.963585,0.000381,0.000000,0.000000,0.000000,0.000000,0.000223,0.000000,0.963585,0.007233,0.028577
6,6,1,0.968034,0.000774,0.000000,0.008408,0.000037,0.022213,0.000200,0.968034,0.000017,0.000055,0.000262
6,6,1,0.988533,0.001879,0.000000,0.002043,0.000002,0.006127,0.001396,0.988533,0.000000,0.000021,0.000000
8,8,1,0.973675,0.000022,0.000003,0.002575,0.001294,0.001593,0.012880,0.000035,0.000003,0.973675,0.007920
0,0,1,0.996894,0.996894,0.000000,0.000226,0.000035,0.000006,0.001199,0.000558,0.000000,0.001083,0.000000
4,4,1,0.969353,0.000000,0.000000,0.000150,0.026445,0.969353,0.003770,0.000000,0.000000,0.000065,0.000216
1,1,1,0.838465,0.000013,0.838465,0.021603,0.017305,0.003323,0.014747,0.006321,0.049550,0.000747,0.047924
5,3,0,0.642443,0.000051,0.001016,0.020260,0.642443,0.001544,0.110084,0.178154,0.046064,0.000384,0.000001
8,8,1,0.508980,0.000030,0.000001,0.004704,0.136661,0.212622,0.087636,0.000146,0.046470,0.508980,0.002751
2,2,1,0.931681,0.000766,0.000000,0.931681,0.009027,0.000018,0.000000,0.000003,0.000000,0.047625,0.010879
9,9,1,0.860907,0.000003,0.000035,0.000011,0.000804,0.078664,0.007274,0.000253,0.050179,0.001871,0.860907
1,1,1,0.776485,0.000003,0.776485,0.000907,0.139914,0.000615,0.020249,0.006574,0.000775,0.018133,0.036346
8,8,1,0.893809,0.000080,0.000336,0.000268,0.029433,0.000001,0.074274,0.000004,0.001074,0.893809,0.000721
0,0,1,0.877139,0.877139,0.000000,0.055433,0.011623,0.000011,0.034672,0.000000,0.002385,0.017251,0.001486
6,6,1,0.930951,0.000002,0.000000,0.026203,0.000086,0.013217,0.003708,0.930951,0.000000,0.025773,0.000059
7,7,1,0.698670,0.000210,0.000000,0.000042,0.001190,0.000186,0.017921,0.000004,0.698670,0.000865,0.280913
2,2,1,0.533373,0.000017,0.000861,0.533373,0.040808,0.003247,0.000067,0.017013,0.404474,0.000046,0.000093
